fist,1,0,-0.3125,0.1875,0.625,1.4375,0.1875,-0.5625,-0.8125,0.5,0.9375,0.1875,-0.5625,-0.3125,0.1875,0,-1.1875,-1.75,0.5,0.125,-0.25,-0.125,0.625,1,-1,-2,-1.125,0.5,0.1875,-0.9375,-0.125,1,0.6875,-1.125,-2.1875,-0.1875,0.625,0.1875,0.1875,-0.0625,0.0625,-0.25,0.75,0.75,0.625,-0.5625,-0.3125,1.625,-7.125,-9.75,18.3125,33.0625,20.3125,-2.875,-19.75,-27.8125,-34.5625,-44.875,13.875,46.375,13.5625,-20.125,-16.75,0.4375,1.4375,-3.0625,-3.8125,0.1875,0.5625,-0.1875,0.4375,0.0625,-1.75,-1.3125,3,3.75,-2.25,1.5,3.25,0.3125,-0.4375,-2.0625,1.5625,2.0625,0.5,-0.25,-0.6875,0.3125,0.25,0.1875,0.625,0.3125,-0.875,-0.1875,0.8125,0.625,-0.75,-1.5,-0.0625,-0.125,-0.75,0.6875,0.875,0.1875,-1.1875,-0.3125,1.375,0.4375,-1.75,-0.75,1.9375,2.125,1,4.8125,8.4375,34.3125,37.3125,14.1875,-84.9375,-44.3125,-34.6875,-89.3125,44.3125,42,41.875,-15.9375,-48.875,-14.125,19.375,7.125,-3.3125,-0.1875,-2.1875,-4.5625,4.1875,-0.75,-0.0625,1.8125,-2.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fist,1,1,1.625,1.0625,0.1875,-0.5,-0.375,-0.75,-0.3125,-0.4375,-0.8125,0.4375,0.4375,-0.375,-1.4375,-0.0625,0.5625,-0.9375,-0.75,0.1875,0,-0.4375,-0.5625,0.375,0.0625,-0.625,0,1.25,0.3125,-0.9375,-0.4375,1.375,0.4375,2.3125,3.25,2.75,9.1875,10.3125,-0.375,-8.25,-3.125,-1.5,0.9375,6.3125,10.5,12.75,-2.75,-9.125,-23.125,-90.5,28.875,36.4375,31.5,4.375,-34.75,-32.6875,8.8125,18.5,0.625,-5.6875,-0.25,3.125,2.1875,-1.5,-5.875,-3.8125,1.6875,2.3125,1.75,-0.25,0.1875,-2,-1.4375,1.75,1.625,-0.875,-0.25,1.4375,-0.5,-0.625,-1.9375,1.3125,2.5,0.125,-2.0625,-1.875,1.125,1.8125,0.25,-5.0625,-9.125,-5,6.5,11.5,7.3125,22.1875,9.625,5.875,-4,1,-2.9375,-1.6875,-2.75,-8.375,-9.5,2.0625,3.25,-0.875,-3.375,-0.875,5.25,8.875,7.75,2,-2.3125,-2.9375,-1.125,0.875,0.1875,-0.25,0.375,2,1.625,0.4375,-0.1875,0.1875,2.6875,1.4375,-0.5625,-1.3125,0.6875,0.9375,-0.4375,-2.6875,0.625,1.5,-0.9375,-1.25,0.1875,-1.75,0.5,4.4375,7.0625,8,30.5625,33.0625,-9.5,-51.8125,-30.25,-15.8125,-27.25,33.6875,26.5625,2.4375,-4.8125,-15.375,-12.25,3.4375,2.8125,-2.0625,7.3125,6.75,-2.125,-7.5,-2.5,0.25,-1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fist,1,2,-0.75,-0.125,0.5625,-0.25,-2.0625,-1.5,-0.3125,-0.125,-1.125,-0.8125,0.6875,0.75,-0.875,-1.3125,-0.125,-0.9375,-0.4375,-0.6875,-0.6875,0.4375,-0.3125,-0.875,0.8125,-0.6875,-0.9375,-0.5625,1.25,-0.3125,-0.6875,0.125,0.625,0.5,-0.6875,1,-0.6875,-5.3125,-0.4375,2.3125,2.4375,-1.5625,-3.375,1.6875,2.5,16.0625,19.4375,8.0625,1.5,-10.25,-9.0625,-9.5,0.625,4.125,4.1875,-1.375,-6.1875,-3.8125,1.1875,-3.25,-1.8125,2.6875,3.6875,0.875,0.8125,1.4375,-0.5,1,2.4375,2.8125,1.5625,1.8125,4.1875,2.5625,-2.3125,0.3125,0.6875,0.5625,0.375,0.6875,-1.25,-1.1875,-0.5625,0.75,0,-0.5,2,0.375,0.1875,0.8125,0.25,-0.75,-1.625,-0.25,1,-1.5625,-1.1875,0,1.3125,-0.0625,-1.6875,-0.625,0.8125,1.0625,-0.5,-1.5,2.0625,0.625,0.6875,2.4375,3.75,2.3125,4.375,4.75,6.6875,4.75,-0.75,-11.625,-6.8125,7.3125,6.1875,8.1875,-0.75,-17.8125,-5.0625,11.1875,8.5625,-5.8125,-4,0.75,5.8125,1.875,-5.9375,-5.9375,3.1875,4.75,-0.4375,-7.4375,-5.75,2.5625,2.8125,-3.625,-6.5,-4.8125,1.8125,4.9375,-0.0625,-2.9375,0.875,3.5625,-0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fist,1,3,-0.8125,-1.9375,0.4375,1.6875,-0.875,-3.5,-2.9375,-1.125,2.5,1.125,-4.25,-6.0625,-0.25,2.9375,2.3125,-0.0625,1.0625,2.9375,1.4375,15.0625,14.25,6.75,-14.6875,-10.8125,5.6875,18.3125,8.3125,-12.625,-15.9375,-3.1875,2.875,-3.375,-9.3125,0.625,5.625,4.75,1.5625,7.8125,4.4375,-0.0625,-2.4375,-2.875,-1.875,-3,-0.125,0.5625,-0.9375,0.625,1.4375,-2.5,-0.75,0.9375,2,-0.6875,0.125,0.9375,1.5625,0.625,2.25,1.75,0.375,1.8125,0.3125,-1.375,-0.0625,1.25,-0.4375,-0.25,0.5625,0.1875,-1.375,-0.25,1.125,-2,-1.6875,1.375,0.3125,-1.375,-2.25,0.1875,2.8125,0.1875,-0.3125,0.6875,1.375,1.625,6.5625,10.0625,2.25,-6.9375,-6.5625,1.625,5.875,5.1875,6,11.5625,-0.125,1.8125,-1.75,7.1875,-10.4375,-24.875,-1.5625,13.4375,10.375,0.6875,-6.25,-3.25,2,-2.625,-3.6875,3.5,2.625,-1.4375,-5.8125,-2.875,-0.125,-0.875,-2.1875,-3,-1.75,-2.25,-2.1875,-2.25,-1.3125,-1.0625,0.1875,-2.375,-4.125,0.9375,0,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fist,1,4,-1.5625,0.0625,-0.0625,-1,-2.0625,0.0625,0.6875,-2.1875,-2,-1.25,0.25,-0.125,-1.75,-3.125,-5.5625,-1.5,1.125,0.5625,-0.625,0.625,5.6875,7,5.8125,5.6875,2.375,2.1875,0.3125,3.75,1.9375,4.5,8.75,-2.75,-0.0625,0.8125,10.4375,8.625,0,-1.8125,-4.875,-6.1875,-6.125,-6.625,-1.3125,1.125,-2.4375,1.3125,1.75,-0.1875,-3.1875,-2.5625,-1.125,0.5625,-1.25,-0.75,-0.3125,0.25,0.0625,0.875,0.8125,-0.8125,-1.1875,0,0.5,-0.5625,0.375,2.25,0.375,-1.75,-1.25,-0.5,0.5625,0.25,-0.6875,-0.875,-0.375,0.5625,-0.875,-0.75,0.625,1,-1.0625,0.4375,-0.5625,-2.4375,-1.75,1,-0.3125,-1.5625,0.625,-0.25,-0.3125,0.4375,0.125,0.5625,0.1875,0.9375,1.4375,3.5,5.0625,6.0625,4.5625,0.1875,-1.8125,-0.75,6.6875,16.5,-4.5625,-15.375,-9.5625,-9.5625,-23.5,4.4375,9.25,6.8125,-7.125,-7.9375,-12.9375,-1.3125,2.75,-1.1875,-1.125,0.0625,2.75,0.0625,-5.5,-2.5625,-0.3125,2.6875,1.3125,-0.625,-1.5,-3.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fist,1,5,-2.25,-0.25,0,0.875,-1,-0.6875,0.9375,1.4375,-0.75,-2.6875,-0.1875,2.75,1.8125,-0.5625,-4.125,-2.6875,1.5625,2.3125,-0.375,-3.0625,-0.8125,1.125,2.375,0.1875,-1.6875,-1.5625,2.0625,1.8125,-1.75,-2.0625,-1.875,7.0625,6.4375,-1.4375,0.375,14,24.1875,35.625,16.875,-1.8125,-10.5625,-7.0625,5,7.25,-7.25,-8.5625,2.25,8.0625,0.5,-7.25,-4.625,-0.875,-1.5,-1.3125,-4.4375,-3.875,-2.5,-2.625,-1.4375,-2.625,0.5625,-1.1875,-2.25,-1.6875,0.5625,-0.875,-2.375,-0.4375,2,0.3125,-0.875,-1,-0.1875,-1.375,-0.8125,0.125,2.125,0.4375,-2.5,0.3125,-0.375,-0.875,-1.5,-0.625,0.5,-0.125,-1.875,-2.3125,-3.375,-6.4375,-3.9375,0.0625,-0.1875,0.1875,-0.75,0.0625,0.6875,1.125,-0.0625,0,-0.75,1.75,0.0625,-1.375,1.1875,1.75,-0.6875,-1.3125,-1.25,-0.8125,-0.0625,1.75,3.75,5.625,6.75,7,5.0625,0.9375,-2.5625,-7.25,-9.4375,-23.0625,26.8125,13.4375,-0.375,3,3.5,-2.0625,-6.8125,-9.8125,-3,4.6875,7.375,-0.3125,-4.375,-4.625,2.0625,1.4375,-0.1875,-2.875,-0.4375,-0.875,0,-4.8125,-3.25,-0.6875,-0.0625,1.1875,-3.5625,-1.3125,-1.375,-2.3125,-1.6875,-0.75,-0.125,-0.125,-0.125,-0.875,-0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fist,1,6,-1.1875,-0.125,-0.125,-0.5625,-1.4375,-1,1,-0.3125,-5.375,-5.75,-3.25,-0.75,-1,-0.5625,0.5625,-0.9375,0.75,2.1875,2.375,2.3125,1.8125,4.375,7.375,6.625,5.125,0.4375,-3.0625,-1.5,3.9375,8.5625,1.8125,-3.375,-3.5625,0.875,-2.9375,-1.75,-0.375,-2.4375,-3,-5.75,-1.8125,-0.0625,-2.625,-2.6875,0.0625,1.0625,0.5,-3.375,-0.875,-0.125,0.125,-1.625,0.5625,2.5,0.3125,-1.25,0.3125,0.9375,-2.6875,-0.8125,0.875,-0.375,-1.1875,1,1.875,-0.25,-1.6875,-0.5625,1.25,-0.1875,-0.5625,-0.25,0.1875,-1.8125,-0.0625,0.5,-0.0625,-1.1875,-0.0625,-0.875,-1.4375,-0.75,-1,-2.125,-1.625,1.0625,1.1875,0.4375,3.0625,7.6875,7.75,3.125,0.25,0.8125,4.9375,9.3125,4.8125,-0.625,-1.3125,-4.125,0.1875,0.4375,4.375,2,-2.8125,1.75,-2.875,2.25,3.6875,-1.125,-1.6875,5.8125,3.25,-0.8125,-1,1.6875,1.6875,-2.375,-5.75,-0.875,1.5625,-2.1875,-2.9375,0.125,1.8125,-0.875,-3.9375,-3.375,2.25,1.25,-1.1875,-3.75,-1.1875,0,-1.25,-0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fist,1,7,-1.5,4,4.875,-0.75,-4.875,-2.5625,1.1875,5.625,5.4375,-1.5,0.5625,8.5,8.6875,-2.125,-9.875,-3.375,6.4375,8,0.3125,-5.9375,0.8125,7.0625,2.6875,-5.625,0.3125,4.3125,6.75,2.5,-5.625,-2.9375,0.6875,-1.0625,-4.25,-1.125,-0.4375,-3.75,-6,-2.9375,-2.1875,-5.375,-4.3125,-0.5,1.125,-3.625,-2.625,-2.8125,0.9375,0.875,-2.75,-3.3125,-1.25,0,0.875,-0.25,0,0.625,0.3125,-1.3125,-0.0625,0.0625,-1.125,-2,-0.25,0.4375,-0.5,0.0625,-0.125,-0.75,-0.4375,1.125,1.4375,-0.5,-0.9375,0.3125,-1.25,-0.9375,0.9375,0.3125,-1.375,-0.75,0.0625,-1.4375,-1.1875,1.5,0.6875,-1.4375,-1.375,1,0.4375,-1.125,-0.8125,0.5,0.25,-1.25,0.1875,-0.375,-1.625,-0.8125,0.1875,0.875,1.8125,1.25,1.875,1.8125,2,4.5,7.25,4.4375,1.0625,2.6875,5.9375,2.1875,1.0625,1.25,2.0625,2.125,0.6875,0.4375,0.0625,2.3125,1.25,0.3125,2.4375,0.375,-4.5,-2.625,0.875,3.6875,2.5625,-0.9375,-7.25,-8.875,-6.0625,3.125,2.0625,0.5625,-2.1875,-0.875,2.75,-1.8125,-3.4375,-3.625,-2.625,1.8125,0.75,-0.75,-3.875,-2.1875,1.3125,1.125,-0.6875,-2.375,-0.1875,-1.25,-0.375,-0.25,-0.75,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fist,1,8,2.75,-1.4375,-2.875,-5.3125,-2.75,2.375,3.6875,1.125,-6.625,-3.375,15.8125,23.1875,4.9375,-13.0625,-4.75,9.125,7,-0.3125,-3.5,1.375,4,-0.625,-1.9375,-2.1875,-0.5,-2.9375,-3.125,-4.0625,-2.9375,0,-3.125,-3.8125,-2.125,-0.625,-1.9375,-0.8125,-0.25,0.3125,-0.1875,0.875,1.3125,0.25,-1.125,-0.375,-0.25,0.6875,0.4375,0.5,-0.6875,-1.125,0.0625,0.8125,-0.4375,0.5,1.1875,0.5625,0.0625,-0.6875,0.3125,1.3125,-0.875,-2.9375,2.125,1.5625,-0.875,-0.0625,0.875,2.25,4.75,7.5625,9.3125,3.5,-2.125,-5.375,-3,1.4375,3.8125,-1.5625,-0.6875,-1.5,-1.625,-0.75,-1,3.6875,-4.6875,-3.75,4.4375,2.1875,4.375,-2.125,-0.625,-2.125,1.125,-0.375,1.9375,-0.8125,-0.8125,-1.5625,-0.9375,-1.125,-0.375,-1.875,-3.6875,-1.625,-1.0625,-0.1875,-1.5,-1.625,0.125,-0.1875,-2.875,-1.25,-1.9375,2.1875,1.1875,-1.9375,-2.3125,1.4375,-1.25,-1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fist,1,9,-0.1875,-0.875,-0.625,0.4375,-0.25,-1.125,-1.0625,-0.3125,-0.8125,-1.375,-1.4375,0.0625,-1.8125,-2.375,-3.25,-2.6875,-1.5625,-4.4375,-8.5,-5.8125,1.1875,4.0625,-0.4375,1.5,8.8125,9.25,6.625,2.8125,5.5,12.3125,12.25,4.4375,-5.5625,-3.1875,0.5625,4.0625,5.5625,3.5625,-0.6875,-4.3125,-2.75,-0.875,-3.5,-1.625,-3.1875,0.125,-1.3125,-3.9375,-4.75,-6.375,-6,-2.4375,-2.25,-3.9375,-3.125,0.1875,3.25,4.8125,-0.75,-3.8125,-2.0625,-1.375,-3.375,-2.1875,-0.25,-0.4375,-2.3125,-1.125,-0.625,-1.5625,-1.8125,-1.25,-0.25,1.375,-1.0625,-0.875,1.6875,1.25,0.125,-1.25,1.375,3.375,1.5625,-1.875,1.1875,0.6875,-1.125,0.125,0.5,0.0625,0.125,1.375,1.375,0.875,2.625,2.8125,1.5,1.5,5.625,7.1875,8.375,5.1875,0.375,1,2.5,-0.375,-1.5,0.1875,1.4375,-0.625,-3.0625,-5.75,1.1875,0.0625,-0.5625,5.375,-0.9375,-2,-3.8125,0.125,0.5,2.6875,1.5625,-6.875,-0.6875,-1.8125,-0.875,-0.6875,0.8125,0.9375,-0.875,0.8125,2.0625,-1,-0.5625,-3.375,-3.5,-0.8125,1.3125,1.5625,-0.875,-1.6875,-1.1875,-1.375,-3.0625,-0.8125,-0.1875,0.8125,-0.375,-1.875,0.375,-1,-1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
